OBJECTID,STATUT,MODE_POSE,AUT_PASSAG,AUT_PASS_1,NATURE_CON,TYPE_LONGU,LONGUEUR,NOTE,COMPOSITIO,ID_PROPRIE,INDEX_DOC_,ENABLED,ORIGINE,LABEL_CABL,NB_CABLE,ORANGE,CLASSE,LARGEUR,HAUTEUR,EXPLOITATI,MAINTENANC,GESTION,CONVENTION,REF_CONVEN,MODIF_DATE,MODIF_AUTE,MODIF_ETUD,METRIC,IS_ANTENNA,RECALAGE_D,SHAPE_LEN,latitude,longitude
5070014,E,7,0,,A,D,5.54,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,5.54478103335,50.764235013449245,2.719113292345502
5070015,E,7,0,,A,D,16.33,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,16.331797189,50.76421382297228,2.719167008792184
5070104,E,7,0,,A,D,19.58,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,19.5735683687,50.76361385080315,2.7182851802968546
5070108,E,7,0,,A,D,21.79,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,21.7890643818,50.76376375563419,2.7175377627653576
5070172,E,7,0,,A,D,6.85,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,6.85351054983,50.7642943088763,2.719615877939843
5070174,E,7,0,,A,D,10.69,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,10.6910074018,50.7641529916481,2.719330152971465
5070180,E,7,0,,A,D,3.37,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,3.37163788965,50.759111921935705,2.7139271264104075
5070181,E,4,0,,N,D,11.37,P/59535,,1,0,1,0,,3,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,11.3691425897,50.75914356135343,2.713861720039198
5071048,E,7,0,,A,D,18.96,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,18.9606903419,50.766257849418835,2.7132633825978525
5071053,E,7,0,,A,D,71.62,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,71.6127885837,50.76625940506482,2.7126315931981604
5071710,E,2,0,,N,D,3.37,,,1,0,1,0,,0,1,,0,0,0,0,0,0,,,,,0,0,,3.36580704333,50.7632353254571,2.721076805878533
5072819,E,7,0,,A,D,297.38,,4Ø60,1,0,1,0,OP<36 Fo  FU592447/F40890 2145m,0,1,B,0,0,0,0,0,0,,,,,0,0,,297.364309445,50.76148854815739,2.7232062512716952
5072821,E,7,0,,A,D,25.07,,4Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,25.0689933188,50.76022746847426,2.7241151813972175
5072990,E,0,0,,N,D,44.77,,,1,0,1,0,,0,1,,0,0,0,0,0,0,,,,,0,0,,44.769410402,50.76105847038766,2.7240341055114383
5342754,E,7,0,,A,D,65.68,P/59535,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,65.6437883865,50.76717978880727,2.7097628575473753
5620823,E,7,0,,A,D,37.01,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,37.0000345338,50.78136901591514,2.740338960701852
6884624,E,0,0,,,D,76.15,"PAR59535
$PBGEO",,1,0,1,0,,0,1,,0,0,0,0,0,0,,2017-01-06,QSNK0093NP,,0,0,,76.1509797574,50.77157493254527,2.7227912710745854
7005689,E,7,0,,,D,49.13,,PEHD:2Ø40,321,0,1,0,,0,0,C,0,0,0,0,0,0,,2017-08-17,jpzl7599,,0,0,,49.1208714205,50.764598269992895,2.7218705008915145
7761842,E,7,0,,,D,5.69,,1Ø45,1,0,1,0,,0,1,A,10,10,0,0,0,0,,2021-03-08,JFHC8005NP,,0,0,,5.68751038473,50.76670916913803,2.708090576613036
7761847,E,7,0,,,D,14.19,,1Ø45,1,0,1,0,,0,1,A,10,10,0,0,0,0,,2021-03-08,JFHC8005NP,,0,0,,14.1921735174,50.766179064257734,2.7085430596799416
7762229,E,7,0,,,D,28.02,,2Ø45,1,0,1,0,,0,1,A,20,10,0,0,0,0,,2021-03-09,JFHC8005NP,,0,0,,28.0219825724,50.76598803926683,2.708576871120941
7762503,E,7,0,,,D,81.37,,1Ø45,1,0,1,0,,0,1,A,10,10,0,0,0,0,,2021-03-09,JFHC8005NP,,0,0,,81.3726249932,50.764707693645086,2.708681043080372
7781659,E,4,0,,,D,6.13,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,6.12867195876,50.75690051193494,2.7080286101906816
7781663,E,4,0,,N,D,112.32,P/59535,,1,0,1,1,,1,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,112.323649681,50.759335207931585,2.708508832056266
7781773,E,7,0,,,D,5.2,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,5.18978791352,50.765097565436804,2.708646458668883
7783365,E,4,0,,N,D,379.65,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,379.540991166,50.77975574278743,2.7157171285811064
7783369,E,4,0,,N,D,158.39,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,158.382444351,50.78021264969869,2.708992045222891
7783422,E,3,0,,,D,2.91,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,2.90509783527,50.76647910669748,2.7180203448946036
7783505,E,2,0,,,D,9.37,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,9.37177025244,50.76521329839445,2.7192639427586887
7784028,E,0,0,,,D,56.2,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,56.1974244235,50.7653675762014,2.723477371373341
7784267,E,7,0,,,D,5.99,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,5.98826578501,50.76543033350867,2.7259007862538027
7784272,E,4,0,,N,D,71.59,P/59535,,1,0,1,1,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,71.5864247433,50.765914274015,2.728534712868767
7784313,E,4,0,,N,D,30.2,P/59535,,1,0,1,0,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,30.2029151902,50.76822565438448,2.7259140223303797
7784482,E,4,0,,N,D,372.53,P/59535,,1,0,1,1,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,372.518838546,50.764182998018605,2.729086426519238
7784487,E,4,0,,N,D,101.25,P/59535,,1,0,1,1,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,101.248608753,50.76635173299333,2.7302027289756863
7784493,E,4,0,,N,D,165.65,P/59535,,1,0,1,1,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,165.645526207,50.767590929272366,2.732345168929028
7784582,E,4,0,,N,D,12.73,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,12.7256240915,50.7692664028499,2.726848569161118
7784583,E,4,0,,N,D,10.38,P/59535,,1,0,1,0,,3,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,10.3754158665,50.76935324163781,2.7269394729461927
7784812,E,4,0,,N,D,167.46,P/59535,,1,0,1,1,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,167.462203675,50.77277806940675,2.7350113197105737
7785193,E,4,0,,N,D,365.62,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,365.521645726,50.77751707710067,2.7415014955255703
7785704,E,2,0,,N,D,20.12,P/59535,,1,0,1,1,,0,1,,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,20.1236229345,50.76277678554025,2.7198685451017193
7785905,E,0,0,,,D,26.82,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,26.8170846354,50.76291826243683,2.7223948323254707
7791462,E,4,0,,,D,29.92,P/59535,,1,0,1,0,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,29.8961521807,50.775457823096716,2.738392304822393
7791465,E,4,0,,N,D,187.32,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,187.302618553,50.7747460014565,2.7373641243768003
7791602,E,4,0,,N,D,127.97,P/59535,,1,0,1,1,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,127.948359673,50.77267747250853,2.7332912018438336
8242587,E,7,0,,,D,31.4,,2Ø45,1,0,1,0,,0,1,C,0,0,0,0,0,0,,2025-05-28,CWKB7174,,0,0,,31.39653152,50.775345572322834,2.738577024291391
8242592,E,7,0,,,D,27.08,,2Ø45,1,0,1,0,,0,1,C,0,0,0,0,0,0,,2025-05-28,CWKB7174,,0,0,,27.0659417712,50.780416965887305,2.7228472746006944
8242606,E,7,0,,,D,34.13,,2Ø45,1,0,1,0,,0,1,C,0,0,0,0,0,0,,2025-05-28,CWKB7174,,0,0,,34.113190654,50.77760950617389,2.737816897090091
8242608,E,7,0,,,D,26.93,,2Ø45,1,0,1,0,,0,1,C,0,0,0,0,0,0,,2025-05-28,CWKB7174,,0,0,,26.9198290435,50.77737978051205,2.7380059385058844
3180896,E,4,0,,N,D,485.54,02A96156DE7764591C22F589816485FC,,1,0,1,1,,1,1,B,0,0,0,0,0,0,,,,,0,0,,485.536100849,50.760791184317654,2.7162125886866173
3180910,E,7,0,,A,D,8.82,02A961593DA795591C22F58B0A64A9E6,1 Ø45,1,0,1,1,,0,1,B,0,0,0,0,0,0,,,,,0,0,,8.84131829589,50.7668886639225,2.7088829952273694
3181682,E,7,0,,A,D,59.91,02A9615D702F914F1C22F5D6A968FAD7,4 Ø45,1,0,1,1,,0,1,B,0,0,0,0,0,0,,,,,0,0,,59.9107609942,50.766075255776926,2.724119598236113
3181705,E,7,0,,A,D,9.3,P/59535,1Ø33,1,0,1,1,,0,1,B,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,9.30486224911,50.768617339383475,2.74009637517088
3181708,E,7,0,,A,D,23.92,02A9640CB049D6711C22F5DA4C6932B1,1 Ø33,1,0,1,1,,0,1,B,0,0,0,0,0,0,,,,,0,0,,23.9151476211,50.76883335959722,2.740451944555206
3181717,E,7,0,,A,D,6.06,02A96408DDF6D5611C22F5DB77694B01,1 PEHD Ø40,1,0,1,1,,0,1,B,0,0,0,0,0,0,,,,,0,0,,6.06403620458,50.76838003228047,2.7321453335628094
3829738,E,7,0,,A,D,20.88,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,20.8542794443,50.763992410832074,2.7215894149084225
3948643,E,7,0,,A,D,19.44,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,19.4359901323,50.76716618516641,2.7182642540898616
3948650,E,7,0,,A,D,48.56,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,48.5604393787,50.76803780373265,2.7178422108823526
4986872,E,7,0,,A,D,297.54,,3Ø45,1,0,1,0,OP<12 Fo  FU592447/F41100012 1022m,0,1,B,0,0,0,0,0,0,,,,,0,0,,297.481489044,50.780345673029714,2.7248104456750313
4986879,E,7,0,,A,D,40.52,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,40.5133716555,50.780265560192866,2.7271087107594827
4987601,E,7,0,,A,D,97.5,P/59535,1Ø33,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,97.4872068619,50.78011542463985,2.727887237619067
4987602,E,7,0,,A,D,228.9,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,228.856228407,50.77995546693555,2.7313276273724
4987615,E,7,0,,A,D,17.59,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,17.5898855103,50.77881455811395,2.735807055032699
5042573,E,7,0,,A,D,1.75,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,1.75456661548,50.7806996511309,2.721918412639261
5050238,E,7,0,,A,D,110.61,P/59535,3Ø45,1,0,1,0,,0,1,C,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,110.595422575,50.76668561884609,2.7101275885382634
5050504,E,7,0,,A,D,9.9,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,9.89250904892,50.771486622645746,2.7132774094894945
5050505,E,4,0,,N,D,9.19,P/59535,,1,0,1,0,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,9.17811735305,50.7715656223891,2.7133238742096446
5050881,E,7,0,,A,D,10.14,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,10.1357021687,50.766505361432166,2.71071192252312
5050884,E,0,0,,N,D,115.4,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,115.40306191,50.771078596271956,2.7138149201840447
5050895,E,7,0,,A,D,9.2,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,9.19865024347,50.768644496869605,2.7183168940998605
5050909,E,7,0,,A,D,28.71,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,28.6978065675,50.76864559775398,2.718139626813635
5050911,E,7,0,,A,D,8.13,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,8.12557433856,50.76828493235977,2.717942146841845
5051460,E,7,0,,A,D,20.79,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,20.7858747678,50.767919526372985,2.7178005338665843
5051463,E,7,0,,A,D,35.06,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,35.0546134525,50.767673391453926,2.717704872117069
5051465,E,7,0,,A,D,10.21,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,10.2050786052,50.76732744902215,2.717474609881887
5051470,E,7,0,,A,D,44.17,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,44.163052045,50.767107197761284,2.7174099052270773
5051483,E,7,0,,A,D,48.76,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,48.7521297468,50.76745372736502,2.7184448670140426
5051484,E,7,0,,A,D,9.58,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,9.58105124135,50.76670441660237,2.7180149339552337
5051574,E,7,0,,A,D,20.16,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,20.156512411,50.766377358663114,2.717768725293642
5051579,E,7,0,,A,D,6.65,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,6.64949538182,50.76602128435934,2.717854504418286
5051617,E,7,0,,A,D,36.82,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,36.8167537258,50.767051237646214,2.7172707084772783
5051619,E,7,0,,A,D,35.07,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,35.0626359855,50.767077012833134,2.717386211477659
5051810,E,7,0,,A,D,42.96,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,42.9505475414,50.76632613074923,2.7176399876048225
5051818,E,7,0,,A,D,23.43,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,23.4255719591,50.7663051916617,2.7172992896889503
5052137,E,7,0,,A,D,15.82,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,15.8103914322,50.766254946883066,2.7144598036532486
5052138,E,7,0,,A,D,7.01,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,7.00753436356,50.76626429011228,2.7143541633529504
5052403,E,7,0,,A,D,25.9,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,25.8867272533,50.76584091447988,2.7191785622061078
5052405,E,7,0,,A,D,38.07,,4Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,38.0659979926,50.766130826711866,2.7191451753724034
5054024,E,7,0,,A,D,11.54,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,11.5278197778,50.766018421671184,2.7230592881063695
5054302,E,7,0,,A,D,7.98,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,7.98087965266,50.76696835276974,2.722088009961862
5054303,E,7,0,,A,D,14.47,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,14.4640438669,50.76698385608842,2.722128609656738
5054327,E,7,0,,A,D,22.94,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,22.9313075914,50.76645197112797,2.7227648142177707
5054328,E,7,0,,A,D,65.71,,3Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,65.7020643696,50.76624318975486,2.722645165117536
5054330,E,7,0,,A,D,24.68,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,24.6781134799,50.76607787506853,2.7227947933284287
5054331,E,7,0,,A,D,40.16,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,40.1535973433,50.76614486172808,2.722739361411047
5054722,E,7,0,,A,D,50.08,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,50.0716168905,50.76715929383228,2.72205029071047
5054852,E,7,0,,A,D,15.14,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,15.1310964511,50.767215329067014,2.7235568886191968
5054858,E,7,0,,A,D,23.91,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,23.8972432486,50.766572880581116,2.7237886383860195
5054864,E,7,0,,A,D,16.63,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,16.623563668,50.766566896052616,2.722942840066297
5055602,E,4,0,,N,D,251.37,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,251.351099587,50.76785592244603,2.7232064417663033
5056038,E,7,0,,A,D,14.85,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,14.8500396932,50.76727985917465,2.724839293979209
5056047,E,7,0,,A,D,3.13,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,3.12478905086,50.76923314969619,2.726799622746009
5056588,E,7,0,,A,D,35.91,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,35.8958368691,50.77159446103281,2.7316002923326512
5056855,E,4,0,,N,D,4.64,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,4.64096687933,50.774593469201676,2.7372798329270833
5069490,E,7,0,,A,D,4.0,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,3.99392811563,50.76452391186696,2.719886144378446
5069492,E,7,0,,A,D,6.58,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,6.57781538012,50.76424353685537,2.720214724666388
5070007,E,7,0,,A,D,15.64,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,15.6412099845,50.764325520703565,2.719308023639464
5070009,E,7,0,,A,D,5.53,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,5.5283124861,50.76429060670858,2.719258655250149
5070016,E,7,0,,A,D,5.61,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,5.61480811439,50.76419065780912,2.719058364704554
5070043,E,7,0,,A,D,9.18,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,9.17653179854,50.76324412763691,2.720910162519048
5070103,E,7,0,,A,D,54.28,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,54.2785536988,50.763660993632016,2.718046539611787
5070105,E,7,0,,A,D,6.11,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,6.11384135962,50.763678362539665,2.718202292360299
5070930,E,7,0,,A,D,37.52,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,37.5148199314,50.76564999098044,2.715406490830998
5070941,E,7,0,,A,D,263.4,,3Ø45,1,0,1,0,OP<36 Fo  FU592447/F40890 2145m,0,1,B,0,0,0,0,0,0,,,,,0,0,,263.376142986,50.766229706439354,2.7125716067588352
5070944,E,7,0,,A,D,1.81,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,1.8133549045,50.76614700061932,2.7137954459001166
5071045,E,7,0,,A,D,6.96,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,6.96494812693,50.76614148944567,2.7123350650612705
5071050,E,7,0,,A,D,21.53,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,21.5225371359,50.76625631338639,2.7129843263344493
5071697,E,7,0,,A,D,60.59,,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,60.5851868845,50.763100124173775,2.7215087562130655
5071705,E,2,0,,N,D,32.9,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,32.9048644027,50.765582546530574,2.7191126681027273
5071707,E,1,0,,N,D,75.27,,,1,0,1,0,,0,1,,0,0,0,0,0,0,,,,,0,0,,75.2651230541,50.76505767610539,2.718234779507487
5072817,E,7,0,,A,D,69.86,,4Ø60+5Ø45,1,0,1,0,OP<36 Fo  FU592447/F40890 2145m,0,1,B,0,0,0,0,0,0,,,,,0,0,,69.8526786059,50.76299235575554,2.722228330527983
5072825,E,7,0,,A,D,10.1,P/59535,4Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-08,WZQS5758NP,,0,0,,10.103424601,50.761559299328155,2.7232770336364758
5076339,E,7,0,,A,D,16.92,,PEHD:1Ø40,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,16.9154405513,50.7645957954748,2.7084603885534735
6286950,E,7,0,,A,D,34.02,,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,,,,0,0,,34.0168593505,50.766164967458074,2.717944205945583
6770226,E,0,0,,,D,11.99,,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2016-06-29,ahil5383,,0,0,,11.9925780721,50.76414356348357,2.7209695700248835
6884623,E,0,0,,,D,5.04,PAR59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2017-01-06,QSNK0093NP,,0,0,,5.04438383509,50.77430078352984,2.7363156721593875
6884693,E,0,0,,,D,53.01,PAR59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2017-01-06,QSNK0093NP,,0,0,,53.0093344209,50.765699870717825,2.7271504587209785
6884697,E,0,0,,,D,31.76,PAR59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2017-01-06,QSNK0093NP,,0,0,,31.7589487961,50.766269799553655,2.714093835320056
7545211,E,3,0,,,D,11.56,,,321,0,1,0,,0,0,,0,0,0,0,0,0,,2020-02-26,qspg3090,,0,0,,11.5596300494,50.78115133671689,2.7400039892788413
7762502,E,7,0,,,D,89.71,,1Ø45,1,0,1,0,,0,1,A,10,10,0,0,0,0,,2021-03-09,JFHC8005NP,,0,0,,89.7081078432,50.764660465957846,2.7086779701732913
7762504,E,7,0,,,D,67.8,,1Ø45,1,0,1,0,,0,1,A,10,10,0,0,0,0,,2021-03-09,JFHC8005NP,,0,0,,67.804132716,50.76476097419514,2.7086650803538133
7762505,E,7,0,,,D,57.3,,1Ø45,1,0,1,0,,0,1,A,10,10,0,0,0,0,,2021-03-09,JFHC8005NP,,0,0,,57.3011574653,50.764808756493096,2.708659579048181
7762510,E,7,0,,,D,11.07,,1Ø45,1,0,1,0,,0,1,A,10,10,0,0,0,0,,2021-03-09,JFHC8005NP,,0,0,,11.0657747832,50.76369521543709,2.708803905118403
7781776,E,4,0,,,D,15.03,P/59535,,1,0,1,0,,3,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,15.0257172468,50.76370667063489,2.7087007710157684
7781879,E,7,0,,,D,7.08,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,7.07121127676,50.76424968302308,2.708689414726204
7781953,E,2,0,,,D,11.51,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,11.5097662035,50.766936099757814,2.708448352073087
7781955,E,7,0,,,D,16.63,P/59535,2Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,16.6251733473,50.766750473132596,2.7081705303356123
7782103,E,4,0,,N,D,20.29,P/59535,,1,0,1,0,,2,1,B,0,0,0,0,0,0,,2021-04-14,WZQS5758NP,,0,0,,20.2934053403,50.77135094710544,2.713122973307883
7782104,E,4,0,,N,D,175.92,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-02,WZQS5758NP,,0,0,,175.90365786,50.770620230804916,2.7124020033103133
7783351,E,3,0,,,D,0.89,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,0.885943676586,50.781232202196925,2.740161837446416
7783353,E,3,0,,A,D,10.74,P/59535,,321,0,1,0,,0,0,,0,0,1,1,0,0,,2021-04-06,WZQS5758NP,,0,0,,10.739303301,50.7814178525181,2.740851826579899
7783362,E,3,0,,,D,3.42,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,3.4183267715,50.77972834931671,2.7270869771187423
7783371,E,4,0,,N,D,91.28,P/59535,,1,0,1,0,,1,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,91.2742159257,50.77670457994065,2.715345537547523
7783423,E,7,0,,,D,7.46,P/59535,1Ø45,1,0,1,0,,0,1,B,0,0,0,0,0,0,,2021-04-06,WZQS5758NP,,0,0,,7.45904224695,50.76592699248147,2.717745704321298
7784020,E,3,0,,,D,14.05,P/59535,,1,0,1,0,,0,1,,0,0,0,0,0,0,,2021-04-07,WZQS5758NP,,0,0,,14.0479543483,50.76418766211286,2.7203248821675436
