latitude,longitude,idnatureaf,idnaturere
45.72834068271426,4.834179608634502,03,COM
45.728306566942216,4.833819131279667,03,COM
45.7277159218037,4.833843032841653,03,COM
45.80166007873841,4.781519634887874,03,COM
45.80194773321807,4.7813564278705645,03,COM
45.801654763498796,4.7850255783535856,03,COM
45.80156021772143,4.7813178997074015,03,COM
45.80158497537153,4.78547644104266,03,COM
45.80176687679044,4.781710468372538,03,COM
45.80168970181513,4.781801926228947,03,COM
45.8014575067991,4.784936476516509,03,COM
45.80164741704672,4.7850184428081945,03,COM
45.80167194934189,4.781512564524523,03,COM
45.81664943087145,4.888460282150488,03,COM
45.746936105679964,4.862766564146255,03,COM
45.799705989111516,4.786892808294438,03,COM
45.79849064873503,4.788641329250311,03,COM
45.799133363082895,4.788189762056026,03,COM
45.79874438938567,4.7883615493806015,03,COM
45.79870962426351,4.788652308102075,03,COM
45.798703728291436,4.788650758931368,03,COM
45.80353196177289,4.861353024174291,03,COM
45.71455255878243,4.865954298679493,03,COM
45.71500761262612,4.863229649033059,03,COM
45.75616191552069,4.836393233793728,03,COM
45.75613835320987,4.836319041750633,03,COM
45.75624643868611,4.83640497550433,03,COM
45.800073886521155,4.792671912550353,03,COM
45.80147211614623,4.7921944511945815,03,COM
45.71401598370405,4.865027952704045,03,COM
45.71456547294859,4.865960217877901,03,COM
45.71430105062817,4.865262610952042,03,COM
45.71489421205387,4.863170054307038,03,COM
45.71396089471507,4.8646924723065395,03,COM
45.715679401032226,4.86222840885271,03,COM
45.71549334558967,4.862641559717618,03,COM
45.79975140285774,4.795564291653539,03,COM
45.79970625699165,4.795833553682915,03,COM
45.800091601463464,4.793689164220919,03,COM
45.800050845595784,4.792800090203052,03,COM
45.80008584927185,4.793669367676198,03,COM
45.800013810945394,4.793851251479977,03,COM
45.79988555340951,4.794762948743091,03,COM
45.80003349859266,4.7927965165738,03,COM
45.800045842654846,4.794157687862991,03,COM
45.79967078674109,4.796184541683136,03,COM
45.79967183817525,4.796480410109518,03,COM
45.799880656261074,4.794831509515599,03,COM
45.79960931936308,4.796492933738514,03,COM
45.799953456227485,4.792841747562442,03,COM
45.79996381046,4.7945824431088395,03,COM
45.79980839821985,4.795081544394955,03,COM
45.713853987551346,4.864549135616962,03,COM
45.714619976389315,4.866755712452266,03,COM
45.71572285085027,4.862410206330588,03,COM
45.71447864525001,4.865334548471963,03,COM
45.7157377343797,4.862323384246319,03,COM
45.71555664848809,4.8625661299708325,03,COM
45.75503181336571,4.84407843045794,03,COM
45.755638042897274,4.841488193103021,03,COM
45.75571444731306,4.842173312759762,03,COM
45.7556319040502,4.842026631783692,03,COM
45.75553670349927,4.841691667446236,03,COM
45.75565173058525,4.841450617717861,03,COM
45.7550292020337,4.844040597978713,03,COM
45.755658146125114,4.841426719073056,03,COM
45.75571650513189,4.842216212378507,03,COM
45.75564875612126,4.841459269594504,03,COM
45.80350547840617,4.861171060999037,03,COM
45.75801336365945,4.822089205983682,03,COM
45.74652408549745,4.861461629726949,03,COM
45.74278237327311,4.868026516162126,03,COM
45.74270511461489,4.867437778289667,03,COM
45.74368479090254,4.864434213762062,03,COM
45.74261311731101,4.868695629788673,03,COM
45.7426836923217,4.867426867661825,03,COM
45.7426890478951,4.867429595318022,03,COM
45.742966805100586,4.867407952293974,03,COM
45.74339911551543,4.8646787078494365,03,COM
45.74356022611327,4.864083989717517,03,COM
45.74367618153777,4.86355607649792,03,COM
45.7430313492668,4.866761231522716,03,COM
45.74298919292701,4.866924710533318,03,COM
45.74370342740583,4.86418313132235,03,COM
45.743099824630534,4.866488003844176,03,COM
45.74324345756538,4.866194231082478,03,COM
45.74299203774115,4.867575160797429,03,COM
45.7438860032717,4.8636295950111865,03,COM
45.74402459849432,4.863255421470566,03,COM
45.74395945464076,4.863331815893089,03,COM
45.7437458454287,4.86418975962956,03,COM
45.74269424736496,4.868376869664104,03,COM
45.74308082363661,4.866843368263829,03,COM
45.744096685446664,4.862780730301474,03,COM
45.74455603435678,4.860905912453191,03,COM
45.74460930587321,4.861230301883546,03,COM
45.74476497102105,4.8611787375112385,03,COM
45.744600479366156,4.861240705099312,03,COM
45.74460342153525,4.861237237361117,03,COM
45.74460636370429,4.861233769622519,03,COM
45.74456667060989,4.860924860079769,03,COM
45.7445524889445,4.860899596571084,03,COM
45.74455957977796,4.860912228323717,03,COM
45.74473345934314,4.861232251955722,03,COM
45.74456312519874,4.860918544195101,03,COM
45.74459753719697,4.861244172837111,03,COM
45.743221247452716,4.8677005354746665,03,COM
45.74388601210188,4.868027074622857,03,COM
45.743913682452366,4.867898224315669,03,COM
45.74328168101345,4.867566368850698,03,COM
45.7438775932547,4.868022191229076,03,COM
45.74375261494095,4.86845294867357,03,COM
45.743413476318835,4.867636257096048,03,COM
45.74368165322666,4.867772385119307,03,COM
45.74329013851382,4.867570750371246,03,COM
45.74342186878113,4.867640517095445,03,COM
45.743851221277836,4.8677034463969875,03,COM
45.74358224948098,4.867721939362369,03,COM
45.74393111856594,4.867799995343664,03,COM
